"id","escolha","tempo_carro","tempo_transporte_publico","tempo_bicicleta","custo_carro","custo_transporte_publico","custo_bicicleta","renda","idade","genero","ocupacao_empregado","ocupacao_autonomo","educacao_fundamental","educacao_medio","educacao_superior","possui_carro"
849,1,60.2516096663966,64.2427820198301,95.3410906507168,7.20506236642072,4.01517596402341,0.572963281638155,4596.63109369939,26.8721384829221,2,1,0,1,0,0,0
850,3,55.854189360883,65.6980124612104,72.4888494099323,8.71024352920556,4.15641552127054,2.36047071576977,11546.8049153502,19.0182119399672,2,1,0,1,0,0,1
851,1,29.5120929434233,50.762909625476,42.8242905148395,5.69522277288349,3.63326866708914,0.913021023169111,2867.64259006339,4.59209468648311,2,0,1,0,0,1,0
852,1,53.3601900618414,61.2762237119334,81.1601639852514,13.5159749462,6.20900320848497,2.59504401425892,12138.3471332138,26.7608573446891,2,1,0,0,1,0,0
853,2,41.1662786535072,48.635788122517,55.9409378011234,13.9671711239718,7.10685507245671,2.57706098775438,6376.98401252742,43.734500382005,1,0,1,0,0,1,1
854,1,28.2991236427999,25.1887394331245,38.7550493536856,17.134034402943,8.89434723571524,5.21495107305792,14226.4003752,23.6565026777251,1,1,0,0,1,0,0
855,1,51.3179615942221,63.3299690121787,71.7750695870955,22.810573629765,11.4745210599571,5.88619384175172,7385.71849096178,41.6636199313894,1,0,0,1,0,0,1
856,1,40.1557453223044,42.2162643199311,61.0536188077334,20.4314448704924,11.0681890315476,4.14915354689224,6345.74904343899,58.7919395753335,1,0,0,0,0,1,1
857,3,58.2026985178728,67.8841019439226,90.7333803159627,4.495249235186,1.50533592086853,1.89810378888039,8123.59060031959,12.0420431780484,2,1,0,0,0,1,1
858,1,42.0770458983615,53.5415124636639,58.6114278922556,23.9946531268365,11.3905246793436,5.45300614269791,11951.1428930774,36.562166000121,1,0,1,0,0,1,1
859,2,62.8208247315567,63.1282896120536,100.576925353313,12.8356709255529,6.67394216630152,3.16765062899424,2571.04938976886,26.293670962184,1,0,1,0,1,0,1
860,1,37.3535323234807,56.4955134419448,50.7152233744441,9.67998537936166,4.38203675779801,-0.183988913219796,7076.03361613799,49.4934135581091,1,1,0,0,0,1,1
861,2,48.2932201630994,53.0705436469796,75.7673883378517,23.1338141426609,12.1801635521866,6.0917642389273,8883.68358375616,38.0593704140118,2,1,0,0,1,0,1
862,2,50.5544163204684,64.9186905426294,74.7247493165331,14.5731323068577,6.05381080684905,2.55203089566667,8443.31245134994,42.250455152557,1,1,0,0,1,0,1
863,2,49.1866259059591,55.408162300509,75.8952629984913,22.3847408375386,10.8878994796279,5.40950737342931,8347.85459592534,40.1144720485174,1,1,0,1,0,0,0
864,3,48.0291365596999,50.9030963670809,68.0286920001208,11.7388579551641,3.9875350144193,4.17700304436907,7030.00445431016,40.7681846064243,1,1,0,1,0,0,1
865,1,44.8050518635298,50.1645313403446,70.7750987271337,7.61348515117494,5.68190895078129,0.969675208835452,4578.89982830718,41.9527676716475,2,0,0,1,0,0,1
866,2,43.6370249088377,53.5744225904336,68.3318995490112,0.20421554267622,0.389194151130599,-1.48736775063136,16583.9584725895,26.3312829705724,1,1,0,0,1,0,0
867,2,65.4754704797826,74.251507776881,100.943147611457,18.7611918911311,9.57449236951728,5.50966805512135,3645.8391654981,53.3803235846491,2,0,1,0,1,0,1
868,1,58.6219585332475,69.5284545513502,89.8342091921507,6.67149366939531,2.92871581223106,2.20819001593025,10951.23206066,56.3497170311631,2,1,0,0,1,0,0
869,2,35.8516774289714,50.5411924425323,48.169623591468,17.228155562352,8.34920080114973,2.26817963992262,4676.47601874405,36.1894456358551,1,1,0,1,0,0,1
870,2,65.9465583182918,70.1840339090543,99.99733881899,12.719361399698,4.56832026745472,2.06310008689458,2003.32202945591,35.8211759642878,1,1,0,1,0,0,1
871,1,47.1719755996267,49.1135695764083,71.6236076483708,14.8346096688204,7.33852430338189,2.08868685862758,8452.16749087346,15.9087296563383,1,1,0,0,0,1,1
872,2,35.3908984260705,42.9724705018642,52.8743195859401,19.5998394589203,9.4463371369734,3.49779485059519,14326.9042765802,39.9823113787426,2,0,1,1,0,0,1
873,2,47.547033893378,49.6057891461439,74.5572320832963,9.08810172631859,4.97630971601096,2.85854032350431,9887.5720185092,10.9589399290065,1,1,0,0,1,0,0
874,1,42.6421876886873,51.2180417457483,68.0401634542528,9.23079848289394,4.03446941648262,3.4070854674084,3087.06337352028,35.5594695464173,2,0,1,1,0,0,1
875,3,46.5140939181916,58.2779901293931,79.4690069623583,10.6094499763274,5.64174596915463,2.85456400659465,6024.57285794806,20.1318478420756,1,1,0,0,0,1,1
876,1,30.3990876877758,36.6059265883427,49.6348472932507,18.3621226346291,9.43867769559611,1.67068141979164,5749.07520226615,28.3289224208829,1,1,0,0,1,0,0
877,2,32.702620871202,39.0654629246377,46.8035039125105,9.15128577299237,6.24509186022498,0.890693598572139,4564.60431342622,36.041119256968,2,1,0,0,1,0,1
878,1,65.4437845353814,64.6053578568378,97.8226727067236,10.9469383142537,5.97199395215369,2.14681374457548,11082.8398307645,44.3100294150946,2,1,0,1,0,0,1
879,2,59.4205639579692,69.3917717228697,89.4726242992033,16.7779469945349,9.3636037477453,2.63755220485506,15434.1212654943,54.8288844008994,2,0,0,0,1,0,0
880,1,31.7441328839833,39.3513376421804,52.0075749885534,16.6724718951184,8.92505579657982,2.13663491218656,3640.05090704119,32.8850563638433,1,0,1,0,1,0,1
881,1,31.4986182684552,44.7741952376547,52.5888193483366,16.7808153974766,7.66293471926365,3.7807586924299,10466.7933360855,35.4488384591607,1,1,0,0,1,0,0
882,2,70.8499969919525,81.7076696566049,107.806554844162,12.294309437018,5.60120440891888,2.79066688948642,4800.65601905141,35.2301957708119,1,0,0,1,0,0,1
883,2,73.635632431934,91.2252023634046,111.07422497245,16.5756776090089,8.09564336521103,3.75449393472721,11282.9201975446,32.0941495020863,1,1,0,1,0,0,1
884,1,33.342882062171,32.688299879958,48.6032542060026,13.7159584178184,5.62892859622535,3.64836158706678,8661.78854698807,34.3112069588469,1,0,1,0,1,0,1
885,2,25.4654210608034,39.6619003360053,30.0762504378506,8.20310977108304,5.12158706218886,3.16621029609695,7150.28122838756,46.5607640637243,1,0,1,0,1,0,1
886,1,84.3524275022802,92.1100509174608,125.95123768779,22.8263068848066,11.3463357314423,3.71830349297456,10130.1522603007,59.0791498837763,2,1,0,0,0,1,1
887,3,48.4444337152021,52.6732814300687,72.6627577522228,0.821934161914511,0.47216078373826,0.457359404355616,14631.4305993863,56.8248355279013,2,1,0,1,0,0,1
888,1,47.8012483821283,54.8343606437047,71.9924519883524,17.0731702872783,8.78384257105719,4.76421403249361,12236.1997268643,36.6274872694962,1,1,0,0,0,1,1
889,2,46.1420495242542,55.1157494492513,68.6628182573677,14.0500060973676,8.24089659112402,2.60695482352623,7410.20575954333,45.0273469545696,2,1,0,0,0,1,0
890,1,66.07290279482,72.2650389681095,98.0384225554222,12.1366656368608,5.73384864541726,1.93797022589127,10266.1537094587,30.9935511273287,1,0,1,0,1,0,1
891,2,42.1241664699552,54.0894974621982,58.9865848346865,8.33160006932014,3.16148684372243,1.80469978874503,4717.69738940763,19.9066053034419,1,0,1,0,0,1,1
892,2,66.8908824623414,67.8310148043842,96.8203557801746,10.4368393651515,5.81146213980654,0.761926639898568,9290.54007243845,44.2235806546471,2,1,0,1,0,0,0
893,1,41.6901682329819,51.7845721727498,53.687888356093,22.8340218878582,10.3174153337615,3.60266179227394,10881.6491347498,42.4117288246175,1,1,0,0,1,0,1
894,2,52.5771882940971,64.1257686445747,87.6158846233059,11.4180043979781,5.54082729570329,2.24682050051084,9377.17856871296,57.1692805511268,2,0,1,1,0,0,1
895,2,29.4975449089068,50.1913288257289,46.4200177043882,9.69307980128966,4.9176080315194,2.07883215682544,6210.63381644653,35.9179306469159,2,0,0,0,0,1,1
896,1,47.5571020718883,61.8825490328868,67.7638976179295,6.72982714496992,1.70800265123223,1.08725757726476,7864.74137828377,17.4323844195547,2,1,0,1,0,0,1
897,2,63.0100224133789,65.0380687520831,92.1349328889321,9.02652886837849,4.46728592336829,2.25209569827951,6255.44421566727,41.4182782096666,1,1,0,1,0,0,1
898,2,42.548911278514,46.0329679977751,66.3970253936899,11.4942452785533,6.85743631419868,1.46139818622797,9328.5897113786,19.8144840689184,1,0,1,1,0,0,1
899,2,64.2371379468396,73.0805452099851,98.7001800441565,3.85366759767003,2.54571531639702,1.17088845668577,7069.30793136856,24.5932588994293,1,1,0,0,1,0,1
900,2,85.907945818669,97.7718456615901,122.676305210212,18.8561869006024,10.0020164200688,2.3583966222827,7331.51069575253,32.4531649608927,1,1,0,0,1,0,0
901,2,59.1288632599639,73.4433745223127,90.9375388899041,12.5869622246831,6.2342267630179,2.65639348140249,6102.2396219238,32.5952150675931,1,1,0,0,1,0,0
902,1,41.2707894408066,55.4779143474103,60.6182248694588,20.7901261715806,10.8358175425224,3.57300644999381,11201.5705974559,21.473265983547,2,0,1,1,0,0,0
903,1,46.4471828955973,55.4035639646399,66.0876632314883,17.9426151163457,8.50180773022624,3.7279992069471,9012.18776439411,50.5830981631086,2,0,1,0,1,0,1
904,2,38.4910358804739,57.8267854456683,56.6119696912652,20.4863205043336,11.6888664507647,4.45160347310068,5139.06300903644,41.6666746011937,2,0,1,0,1,0,1
905,2,77.6800180117735,83.276949531619,117.819838680997,3.98461338411995,1.80257494864372,-0.251947856987688,8753.52072241073,26.9750166025838,1,1,0,1,0,0,0
906,2,0.618305713048144,10.802633072602,7.39855916713465,15.4775018303596,9.45783188688499,3.38844202168729,6355.5538893565,27.8573289553693,2,1,0,0,1,0,0
907,2,46.2133235879867,55.4977813765975,61.586212891793,9.82907271420811,2.90034428236185,2.54180416040955,8309.70805280919,23.2720918978189,1,1,0,1,0,0,0
908,3,46.6520670692583,51.6269144243573,65.412454136588,11.7188853020893,5.39382342996247,2.82601048798522,13598.049515419,42.2183517042845,2,0,1,1,0,0,1
909,2,48.2017248946898,56.8703850283935,63.4161853742458,8.40313517152937,4.46678988019615,3.48048380829754,4877.01858414463,48.5699189877191,1,1,0,0,1,0,1
910,3,21.6327058105152,36.845261752155,29.8784748561557,13.290626959337,8.62654262261252,3.88875613573025,8659.95136138227,32.5523974449671,1,0,1,1,0,0,0
911,1,48.2431731938664,62.7535477248747,76.5314945292931,12.5617889128742,5.36789627866233,2.84785911921707,3728.61528059375,50.2165545080295,1,0,1,0,0,1,1
912,1,47.8149572553966,51.3467773340156,76.6629435976957,-0.719006490788082,-0.112282641477965,0.803857655911876,9848.05223009106,34.1694574414734,2,0,0,1,0,0,0
913,1,63.879331878204,75.1438058331196,102.169543326689,17.1146585329482,7.87204450491319,5.4505882337619,3675.31046025776,41.0976261279013,1,1,0,0,0,1,1
914,1,52.8527667136345,65.0994245126594,82.3144822984707,12.9262474338796,5.74619670426037,2.3061068547907,2894.70553143827,51.3963711963344,1,1,0,1,0,0,1
915,2,61.7318141621994,78.1056769001936,96.1324840569292,6.16883015876751,4.11114306544755,0.0121683114351001,9671.63887340229,28.7347004051646,2,0,1,0,1,0,0
916,3,30.637466367443,36.9958212908755,39.9790661978582,5.39143298446119,2.59144369081389,0.492173340974005,5748.46664861638,39.3511316750474,2,0,1,1,0,0,0
917,1,43.1339163021685,55.0077231505083,61.9579867108394,7.85853067021741,2.77866959229152,0.93246390974606,2087.20116283358,44.3787468724596,1,0,1,0,1,0,1
918,1,47.8760674357495,57.9863110651228,78.2200638965077,2.49819046673252,1.40324156947126,2.51218633767609,4026.609647182,32.9251681925945,1,1,0,0,0,1,1
919,1,49.0832587590502,51.8299928887515,70.3266496100828,12.826596399083,6.82576206755799,3.66842783579031,11226.5986804982,39.7834879040933,1,0,1,1,0,0,1
920,1,34.5927830449012,43.2724605992142,54.2256264865479,21.014063729777,9.79278539172411,4.28780832990371,8527.50528255505,42.791435705156,2,0,1,0,1,0,0
921,2,67.187578812782,76.8948052494582,98.1172007816725,13.1572895228896,6.28150706852763,1.6681679503081,8623.77439785711,52.2254246638093,1,0,1,0,0,1,1
922,2,35.8234946753584,47.4628530514418,51.8735134486716,15.1629284071429,8.95003123414356,3.02158288407801,10679.6082976466,49.0291439825864,1,0,1,1,0,0,1
923,2,20.7853503846097,41.3991510476992,26.5799608272685,3.10076225278572,1.35546820726467,1.64455799010169,8595.82974997479,33.2627635844685,2,1,0,1,0,0,1
924,2,51.0373516588601,67.6529572090143,75.2272364871519,2.76479566014356,-1.27330569884389,-0.539550405835491,-1543.84769412678,45.3108909093232,2,0,1,0,0,1,1
925,2,54.9683317093423,69.3249143397948,83.1491042558278,6.62140267851406,4.13467992746737,-0.700001127976396,8059.04958411271,56.633051878664,1,0,0,1,0,0,0
926,2,59.1619060649241,66.7199196206846,89.9304331164277,16.3264198784893,7.50996064048627,4.13470593181697,3817.48578587969,30.4520616415493,2,1,0,1,0,0,1
927,2,30.8060880343757,39.8680876251035,47.527834909015,6.69298833188074,3.40358683599472,-0.105077101542254,5200.29234447804,55.0309944644317,2,1,0,1,0,0,0
928,1,41.2756732614166,50.9816706956028,61.7676390877322,15.3515911542513,8.25052367582625,4.30928121715618,3112.87735559398,21.5520158828339,1,0,0,0,1,0,1
929,2,25.0734529719138,37.0813521797046,37.0591960922405,10.6875749709223,3.03095030484172,2.913279314668,9107.29291732836,27.2356277578564,1,1,0,1,0,0,1
930,1,57.6714561314838,62.2624416878019,92.3775412317423,14.3017408943196,8.86176735424223,1.25267352843246,14856.9691550894,39.6453538783355,1,0,1,0,1,0,1
931,2,50.2154509865797,62.522129776662,75.5032127138319,5.76527933851895,4.82630031709034,1.05741023215227,9459.63460874533,17.5474908766394,1,0,0,1,0,0,0
932,2,58.7064387964666,63.5020902087206,88.8796454725456,6.30604650857504,2.30032877099938,-0.0368726533860231,13796.4566621078,41.8436967055356,1,1,0,0,0,1,1
933,2,54.1241183007102,75.5802951825067,88.3585030614477,11.3750342760993,6.65225305365855,0.416837371604581,7303.61293180381,12.4274765828304,1,1,0,0,0,1,1
934,2,35.8867801829327,44.8385519920365,50.5604233651522,10.7477333836566,8.11526629383145,1.43280597451043,6387.66483009835,29.0905827991768,1,0,1,1,0,0,1
935,2,47.6948710630777,55.460423751686,67.100475989917,1.26761882848696,-0.435094298763383,-0.305773535981938,10358.3057101266,26.5766988113594,1,0,1,0,1,0,0
936,1,16.3738587087393,26.6515720688591,30.2442788332887,15.222506526519,8.40671247933582,4.25456499429713,4242.88126932558,49.2078550366952,2,0,0,0,0,1,1
937,2,52.5441938653364,57.2368689390961,91.460988137818,0.301823579442962,-0.840820499426363,0.0575183521179755,4027.50513549617,24.8062054131772,1,1,0,0,1,0,1
938,2,59.5334873021775,69.4279416930906,89.9147684899408,9.5085932306807,4.14486968199131,2.10392566016722,-904.699519961901,53.5653212146881,1,1,0,1,0,0,1
939,3,31.8639431134001,37.5830331657127,53.6847156531741,12.3307780235581,5.79827834553453,1.67585334612179,1322.84546857788,28.2575718624786,1,0,1,1,0,0,1
940,3,12.9596319195299,18.4143752514802,15.5783560075768,7.78800168546737,3.71647589178045,1.40414560309385,6675.0374827143,33.9416934350279,1,1,0,0,1,0,1
941,3,22.1575862762248,31.6635606434929,30.8502143226972,3.57696580455615,3.3269937244824,0.467519065035506,8373.93238546849,28.0510382985869,2,0,1,0,0,1,1
942,2,28.3032268817089,39.642708540313,47.8746236115936,9.60705641464488,5.95924524656656,1.71066200233662,6950.00830196229,50.9198261797928,2,1,0,0,0,1,1
943,1,63.6147584330384,73.2960909555494,89.8699832247158,11.3374692026112,6.72836660913017,2.61361765865988,2289.50209243744,22.0652623338668,2,1,0,1,0,0,0
944,1,45.0522290259449,48.9705169979591,62.6568618782701,6.45552929235961,3.68183360445477,1.51281331270901,4537.86697410497,46.8788899815328,1,1,0,0,1,0,1
945,3,26.433081210104,32.5912234080153,49.0638533722321,3.85654199750546,2.85988418119,-2.36657735166918,5632.44957687719,49.7200778074748,2,0,1,1,0,0,1
946,1,53.3354867834704,60.4887390334648,72.0204553663618,4.83237310349228,2.23864132308614,1.09733451946501,10698.2068345818,33.4782170162256,1,1,0,0,0,1,1
947,2,12.2527597596015,26.5291847072684,22.7156079170992,8.82907332427328,3.9000264299003,1.95898051774761,8948.11999723004,22.3893049401674,1,1,0,1,0,0,0
948,1,41.2946331435413,49.7220692318189,68.2070898782112,9.2842386796743,3.70850977675281,1.40156786958601,5519.03817451106,46.7024521390994,2,1,0,0,1,0,1
949,1,61.6928539137967,72.8832568818861,99.3217590896964,20.516911158968,9.33781394298482,5.292055663139,3156.28836947865,26.3561578766919,1,0,0,0,0,1,0
950,2,39.8749014448637,47.2033488477392,60.3833263149351,4.2859131329057,3.03215276192378,0.128207369069358,7500.70363973613,27.35105168818,1,0,1,0,1,0,1
951,1,64.581575132116,80.0325943814685,98.2985942209572,14.2868936361719,6.65162328278851,3.13780756935641,2670.82423432106,29.765398673468,1,0,1,0,1,0,0
952,2,71.9298580716119,76.6242488196362,109.988830938229,9.49518839341336,3.55443873853169,2.73842310952125,5999.34795434161,26.7901174837112,2,0,1,0,1,0,1
953,2,27.4824715878983,42.4817412476192,43.2983932712602,12.5571685247264,7.89701618242323,2.73554468546613,7076.10479124198,57.8999279377335,1,0,1,0,1,0,0
954,1,27.7156856252697,39.2358797535238,41.6583427194534,8.01849278534267,5.59884636014012,1.41280842490743,11667.576245854,45.3695798473629,1,1,0,1,0,0,1
955,3,31.2831679598153,39.739049845934,44.2773652772251,16.8169643370453,9.56998215030108,2.17741459797855,10687.5867879185,42.0636954496939,1,1,0,0,0,1,1
956,1,52.9309204880044,64.0907122954741,80.753866010716,1.78150412763268,0.804332324940726,1.43029339193072,8611.71518911371,31.08789247385,2,1,0,1,0,0,1
957,2,57.5261839057287,69.8683456312761,90.8858602734606,12.9234424353891,4.80595430416602,1.83237757677009,7352.0047633112,50.6081070212272,1,1,0,0,0,1,0
958,1,63.137054611373,73.2862666068596,96.2103814995223,12.1564529995282,7.01126563342972,3.4088257258499,6535.98103419384,25.8026332264393,1,0,1,0,0,1,1
959,1,64.4920881804122,69.0295910380075,97.0965489804268,18.3351802745107,9.31521104801208,4.41668130572129,9806.15694113061,35.4779575638152,1,0,1,0,1,0,0
960,1,61.1359845631484,66.5049842803336,91.7130078014966,10.653197313897,4.68498258508951,2.83061116872931,3817.69935942922,51.2358272312538,2,0,0,0,1,0,1
961,2,59.0970153527145,66.1630225967164,81.8447211646658,14.9795783362382,7.55690145972482,2.73857723333568,6937.50898666566,26.794921222766,1,0,1,0,1,0,1
962,1,47.4506204011015,51.3217285124632,75.670795156633,14.397803727821,6.82920173981839,0.594751572318711,11693.1487338274,38.4480759413752,2,1,0,0,1,0,1
963,1,31.6779216203941,41.9198690404217,49.093869795683,8.11852349588707,5.09884027918932,2.2611488184323,5559.78251595495,28.7710862508984,1,1,0,0,0,1,1
964,1,34.1075852586547,38.1235743114626,53.5104310671272,11.4974234112748,4.41654066028125,1.84323985203232,3419.983455035,33.3492052411004,2,0,1,1,0,0,1
965,1,51.1139550842061,56.64055025068,78.2019522248734,11.1982727999429,6.83173920231259,1.19255445292777,8002.73946205717,37.3539230944042,1,1,0,0,0,1,1
966,2,70.2530450887769,74.0573443382723,105.924252055939,18.7176231328451,8.99919302882514,2.60477759579405,8885.47371351359,35.7374902882816,2,1,0,0,0,1,0
967,1,70.5896973534692,82.5308763194784,109.179017244579,13.4353258354956,7.36580740347206,2.13275108299896,13119.6126976138,49.5883809590916,1,1,0,0,0,1,0
968,2,16.1074994876088,23.282778564925,28.6399298547588,13.7436132951471,6.12573691226807,2.36329856474071,5277.51187944592,45.5108791626883,1,0,0,1,0,0,0
969,3,32.490029771573,42.3280129625,36.8237039955366,26.0616085105118,13.6884627026761,6.19668063448651,6420.15856910568,47.8147138764946,2,0,0,0,1,0,0
970,1,66.2869877449978,76.1137865408216,102.47837483544,14.4977886743184,5.64710208613137,3.19777658658238,11720.0256665069,48.1572575170044,2,1,0,0,0,1,1
971,1,29.0383542747114,38.7411099176074,49.3249238856861,14.1748864672157,6.02606069859878,2.30749923910284,7196.29454243386,53.9803678778934,2,1,0,0,1,0,1
972,2,20.7963379127933,26.658552752586,29.0687130824259,15.1900957528567,8.91791843373966,3.17845346703661,8912.70904816091,40.7236190600339,1,0,0,0,0,1,0
973,1,53.9971663304614,70.0015457370157,85.2587095775206,21.2882534300389,8.05314437590074,5.19601030686404,9410.91036704297,45.842117837513,2,0,1,0,0,1,1
974,3,70.9944705808058,76.1731498281093,114.280172751133,17.7689298036346,9.57557427015684,2.91826788566227,11858.5765230455,33.9122678632272,2,1,0,0,0,1,0
975,3,74.017568436866,81.8594091218006,118.177208055179,14.0306170716388,7.02884770389623,4.09039790544205,10750.9317800898,36.6082512518793,2,1,0,1,0,0,0
976,2,52.9923086350619,58.3241944164198,72.1582935322325,8.33428197438533,2.93937832721776,1.08221477169912,7877.08200611027,44.4302057472664,1,1,0,0,1,0,0
977,2,55.7949863402968,59.874346513442,69.5587678386976,14.1423123024612,6.51847163972493,2.59480894262539,4132.51157985435,33.9477588484405,1,0,1,0,0,1,1
978,2,53.4014007863278,61.0199821867866,80.7548669362023,12.8490520792631,6.68585241055033,2.73820223254814,7762.10789016164,33.506974619555,2,1,0,1,0,0,0
979,2,44.7286960251005,54.9271319940318,69.671606764453,0.982251937328103,0.316532221061229,1.16911054651684,10219.6844069574,41.2734026622171,1,0,1,0,1,0,0
980,2,-5.57608623825772,-7.18303479113205,-6.04811741014011,2.75381372163696,1.82302603830399,2.27193998299993,11830.280690851,56.4310136201666,2,1,0,0,1,0,1
981,1,56.4105486713963,64.4483718182982,88.9071455635606,1.2337028134928,1.0252836915138,1.09213456355541,9995.39845131785,21.2973237631363,1,0,1,0,0,1,1
982,2,39.1315972163518,56.3948557572733,51.6545100399609,20.4870894507524,12.5071253717574,2.22565679705571,3431.92893621519,32.3403798976709,1,0,0,0,1,0,1
983,1,60.1485183571777,69.0843766727893,87.6920686999284,15.7100273505659,7.37400344857051,2.23166572454866,8378.6693350561,42.5790202170185,2,0,1,0,1,0,1
984,3,35.5954027938938,39.1075581167334,57.2918749469464,-2.10273232319568,-0.48076682443204,-0.54222763065198,4605.85364599742,41.8320930351577,2,1,0,1,0,0,1
985,1,20.481339457472,31.7925035048534,26.6072253566949,14.8021895165647,7.17785230283793,2.33424375084446,6567.7242937512,21.0228058106059,1,0,1,1,0,0,1
986,2,63.6786397804572,63.9901411261671,100.909951933422,12.3829916288611,4.85457370534822,1.99682915045749,4704.58161659065,29.1234289850007,1,1,0,1,0,0,1
987,2,47.7206616983311,54.9515967595075,73.4922360475059,10.4624373490784,5.62953303575817,2.15863865257127,13122.3270992649,24.5392261678739,2,1,0,1,0,0,0
988,1,97.429563959784,104.201853608074,156.892576420761,7.53286777047978,2.10194329954356,0.612142439905271,7447.69112120029,37.4532248360932,2,1,0,0,0,1,1
989,2,58.7338786999037,59.4837617657633,89.3468576108584,4.38584834073464,2.95482030166378,0.324250373386116,13584.2786621006,53.7627576878929,2,1,0,0,1,0,1
990,1,60.7275977613937,71.5325043726684,91.2629498456944,17.1757680475847,8.66879296949607,4.07631579183553,2773.85880120669,37.9810154923408,2,1,0,0,1,0,0
991,2,56.4573740540228,68.7179085302913,87.6080097318903,8.53839196861791,4.90146639858005,-1.52424967786243,5649.62773611481,35.4549051942092,1,0,1,1,0,0,0
992,1,35.949189347109,51.0353146958052,46.4704002721161,11.2063959102598,4.69942257317979,2.37698909957971,10385.8116269325,65.0417001110705,2,0,1,0,1,0,1
993,2,39.4435550594584,57.2435362567273,64.1841094641715,15.520968603528,7.41690499908054,2.20989224655415,6403.18997002695,30.7250344146891,1,1,0,0,1,0,1
994,2,60.8973890750047,68.2619740727658,94.9017067521259,15.2100016619856,6.58577348231663,3.36620542387915,13957.4130282167,39.3658730612396,2,1,0,0,1,0,1
995,2,60.8266579475908,74.7354192522811,101.03345593092,9.63954037819648,5.85580031024951,1.19373047913614,6044.5987534868,33.9831145494996,1,0,1,1,0,0,0
996,1,53.7445824168048,60.9680204752899,89.4429753885233,8.75634349674383,2.92370145430649,1.45196164899089,1529.11379458513,27.1126196314567,1,0,1,0,0,1,1
997,1,30.2014884669069,41.7461715156381,46.087496055489,13.5567054914075,7.60844159041963,3.38802282193731,7723.91750922579,45.2702926210848,2,0,1,0,1,0,1
998,2,70.2693271761597,76.0518220277779,107.539475454826,4.93032743394684,2.75845961042047,1.93961787517638,6807.79964900403,31.7262098700021,2,1,0,1,0,0,0
999,1,24.4973843147606,34.1172744317661,33.737089533714,13.836830871292,7.82140427888562,3.24276973013926,7585.0180922874,48.2052727125176,2,0,1,0,1,0,1
1000,1,38.5017847708333,54.6944706114896,65.0925593592353,13.0408873747221,6.77523372814184,1.12824289478849,5522.70500228644,33.1035671423478,2,0,1,0,0,1,0
